time_trame,gyro_x_1,gyro_y_1,gyro_z_1,gyro_x_2,gyro_y_2,gyro_z_2,gyro_x_3,gyro_y_3,gyro_z_3,gyro_x_4,gyro_y_4,gyro_z_4,gyro_x_5,gyro_y_5,gyro_z_5,gyro_x_6,gyro_y_6,gyro_z_6,gyro_x_7,gyro_y_7,gyro_z_7,gyro_x_8,gyro_y_8,gyro_z_8,gyro_x_9,gyro_y_9,gyro_z_9,gyro_x_10,gyro_y_10,gyro_z_10,gyro_x_11,gyro_y_11,gyro_z_11,gyro_x_12,gyro_y_12,gyro_z_12,gyro_x_13,gyro_y_13,gyro_z_13,gyro_x_14,gyro_y_14,gyro_z_14,gyro_x_15,gyro_y_15,gyro_z_15,gyro_x_16,gyro_y_16,gyro_z_16,gyro_x_17,gyro_y_17,gyro_z_17,gyro_x_18,gyro_y_18,gyro_z_18,gyro_x_19,gyro_y_19,gyro_z_19,gyro_x_20,gyro_y_20,gyro_z_20
1728658955000,358.4,53.76,-53.76,358.4,107.52,-89.6,430.08,71.68,-179.2,232.96,53.76,-161.28,107.52,-17.92,-89.6,286.72,0,0,483.84,232.96,-232.96,179.2,-53.76,-89.6,179.2,35.84,-89.6,125.44,35.84,-35.84,71.68,0,-17.92,35.84,35.84,17.92,0,17.92,35.84,17.92,0,35.84,17.92,17.92,17.92,0,17.92,0,0,0,0,0,17.92,0,0,17.92,0,0,17.92,0
1728658956000,0,0,0,0,0,0,0,17.92,0,0,0,0,-17.92,0,0,-17.92,0,0,-17.92,0,0,0,0,0,0,0,0,-17.92,0,0,-17.92,0,0,-17.92,0,0,-17.92,17.92,0,0,0,0,-17.92,17.92,0,0,0,0,0,0,-17.92,17.92,0,-17.92,17.92,0,-17.92,0,0,0
1728658957000,0,0,0,-17.92,17.92,-17.92,-17.92,17.92,0,-35.84,17.92,0,-17.92,17.92,0,-35.84,17.92,17.92,-35.84,17.92,17.92,-35.84,17.92,17.92,-35.84,17.92,35.84,-35.84,17.92,17.92,-35.84,0,17.92,-53.76,0,17.92,-71.68,17.92,17.92,-53.76,0,0,-53.76,0,0,-71.68,0,0,-107.52,0,0,-89.6,0,17.92,-89.6,0,17.92,-107.52,0,35.84
1728658958000,-107.52,17.92,35.84,-107.52,17.92,53.76,-89.6,17.92,53.76,-107.52,0,53.76,-107.52,0,53.76,-107.52,0,71.68,-89.6,-17.92,53.76,-53.76,-17.92,35.84,-53.76,-17.92,17.92,-53.76,-35.84,17.92,-35.84,-17.92,17.92,-17.92,-17.92,17.92,-17.92,-17.92,0,-35.84,0,0,-35.84,0,17.92,-35.84,0,17.92,-17.92,0,0,0,0,-17.92,0,0,0,17.92,17.92,0
1728658959000,17.92,0,0,0,0,0,-17.92,0,0,-17.92,0,0,0,0,0,0,0,0,0,0,0,0,-17.92,0,0,-17.92,0,0,-17.92,0,0,-17.92,0,17.92,0,0,0,0,0,0,17.92,0,0,17.92,0,0,0,0,0,0,-17.92,0,-17.92,-17.92,0,-17.92,-17.92,17.92,-17.92,-17.92
1728658960000,0,-17.92,-17.92,-17.92,0,-17.92,-17.92,0,0,-17.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1728658961000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17.92,0,0,-35.84,0,0,-35.84,0,0,0,0,0,0,0,0,0,0,0,17.92,0,0,0,0,0,0,0,0,0,0,0,0,17.92,0,17.92,17.92,-17.92,17.92,17.92,0,17.92,17.92,0,0,17.92,0
1728658962000,0,17.92,0,0,17.92,0,0,17.92,0,0,0,0,0,17.92,17.92,0,0,0,0,0,0,-17.92,0,0,-17.92,0,0,-35.84,0,0,-35.84,-17.92,0,0,-17.92,0,0,0,0,17.92,17.92,0,17.92,17.92,0,-107.52,-143.36,17.92,0,0,0,0,0,0,17.92,0,0,0,0,0
1728658963000,17.92,0,0,17.92,0,0,0,0,0,17.92,0,0,0,0,0,0,0,0,0,0,0,17.92,0,0,17.92,0,0,17.92,0,0,17.92,0,0,17.92,0,-17.92,17.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17.92,0,0
1728658964000,-17.92,0,0,-17.92,-17.92,0,0,0,0,0,-17.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1728658965000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1728658966000,0,0,0,0,0,0,0,0,0,0,0,0,-17.92,17.92,17.92,-17.92,17.92,35.84,-17.92,17.92,35.84,-35.84,0,35.84,-35.84,0,35.84,-35.84,0,35.84,-35.84,0,17.92,-35.84,0,17.92,-17.92,-17.92,0,-17.92,-17.92,0,-17.92,-17.92,-17.92,-17.92,-17.92,-17.92,0,-17.92,-17.92,0,-17.92,-17.92,0,0,-17.92,0,0,-17.92
1728658967000,0,0,-17.92,17.92,0,-17.92,17.92,0,-35.84,17.92,0,-17.92,0,0,-17.92,0,0,-17.92,0,0,-17.92,0,17.92,-17.92,0,17.92,-17.92,17.92,17.92,-17.92,17.92,17.92,-17.92,17.92,17.92,-17.92,17.92,35.84,0,0,35.84,0,0,17.92,0,-17.92,17.92,0,0,17.92,0,-17.92,17.92,0,-17.92,17.92,0,-17.92,17.92,0
1728658968000,0,17.92,0,-17.92,17.92,0,-17.92,17.92,0,-17.92,17.92,0,-35.84,17.92,0,-35.84,17.92,0,-35.84,17.92,17.92,-35.84,17.92,17.92,-53.76,17.92,17.92,-53.76,17.92,17.92,-53.76,17.92,17.92,-53.76,35.84,17.92,-53.76,35.84,35.84,-53.76,35.84,17.92,-35.84,35.84,17.92,-53.76,35.84,35.84,-35.84,35.84,17.92,-53.76,35.84,17.92,-35.84,35.84,17.92,-17.92,17.92,17.92
1728658969000,0,17.92,17.92,17.92,17.92,17.92,53.76,17.92,0,89.6,17.92,0,161.28,17.92,-17.92,179.2,35.84,-17.92,250.88,53.76,-17.92,304.64,71.68,-71.68,340.48,53.76,-125.44,412.16,53.76,-143.36,286.72,35.84,-179.2,197.12,-17.92,-161.28,215.04,-53.76,0,394.24,161.28,-197.12,89.6,-53.76,-89.6,197.12,35.84,-71.68,143.36,17.92,-35.84,53.76,17.92,-17.92,35.84,35.84,0,89.6,17.92,0
1728658970000,0,0,0,35.84,17.92,17.92,0,17.92,0,-17.92,0,0,-17.92,0,0,-35.84,0,0,-53.76,0,17.92,-35.84,0,0,-53.76,0,0,-35.84,0,0,-71.68,35.84,-17.92,-53.76,35.84,-17.92,-53.76,35.84,-17.92,-17.92,53.76,0,-17.92,35.84,0,-17.92,35.84,17.92,-17.92,35.84,17.92,-35.84,17.92,17.92,-35.84,17.92,35.84,-71.68,0,35.84
1728658971000,-107.52,-17.92,35.84,-125.44,-17.92,53.76,-143.36,-17.92,71.68,-143.36,-35.84,53.76,-161.28,-35.84,53.76,-179.2,-35.84,71.68,-161.28,-35.84,71.68,-143.36,-17.92,53.76,-125.44,-35.84,53.76,-107.52,-17.92,35.84,-71.68,-17.92,17.92,-35.84,0,17.92,-35.84,0,17.92,-17.92,0,0,-17.92,0,0,0,0,-17.92,0,0,-17.92,17.92,0,-17.92,0,0,-17.92,0,0,0
1728658972000,0,0,0,-17.92,0,0,-17.92,0,17.92,0,0,17.92,-17.92,0,17.92,-17.92,0,17.92,-17.92,0,17.92,-17.92,0,17.92,-17.92,0,0,-17.92,0,0,0,0,0,0,0,0,17.92,0,0,17.92,0,-17.92,17.92,0,-17.92,17.92,17.92,-17.92,17.92,17.92,-17.92,17.92,17.92,-17.92,17.92,0,-17.92,17.92,0,-17.92
1728658973000,17.92,0,-17.92,17.92,0,-17.92,17.92,0,-17.92,17.92,-17.92,0,0,-17.92,0,0,-17.92,0,-17.92,-17.92,0,-17.92,-17.92,17.92,-35.84,-17.92,17.92,-35.84,0,17.92,-35.84,0,0,-17.92,17.92,0,-17.92,0,0,-17.92,0,0,-17.92,0,0,-17.92,0,0,0,0,0,-17.92,0,17.92,-17.92,0,17.92,-17.92,0,0
1728658974000,0,0,0,0,0,0,0,0,0,0,0,0,17.92,0,0,17.92,17.92,0,35.84,0,-17.92,35.84,0,-17.92,35.84,0,-17.92,53.76,0,-17.92,53.76,0,-17.92,53.76,0,-17.92,35.84,0,-17.92,35.84,0,0,17.92,0,0,17.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1728658975000,0,0,0,0,0,0,-17.92,0,0,-17.92,0,0,-17.92,0,0,-17.92,0,0,-17.92,0,0,-17.92,0,0,-17.92,0,0,-17.92,0,17.92,-17.92,0,17.92,-17.92,0,17.92,-17.92,0,17.92,-17.92,0,17.92,-17.92,0,17.92,-17.92,0,0,-17.92,0,0,0,0,0,0,0,0,17.92,0,0
1728658976000,17.92,0,0,17.92,0,0,17.92,0,-17.92,17.92,0,-17.92,17.92,0,-17.92,35.84,0,-17.92,17.92,0,-17.92,17.92,0,0,17.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1728658977000,0,0,0,0,0,0,0,0,0,0,0,0,0,17.92,0,0,17.92,0,0,17.92,0,0,17.92,-17.92,0,17.92,-17.92,0,35.84,-17.92,0,35.84,0,0,35.84,0,0,17.92,0,0,17.92,-17.92,0,17.92,0,0,17.92,0,0,17.92,0,0,17.92,0,-17.92,17.92,17.92,-17.92,17.92,35.84
1728658978000,-35.84,17.92,53.76,-35.84,0,53.76,-17.92,0,53.76,-17.92,0,53.76,-17.92,0,53.76,-17.92,0,35.84,-17.92,0,35.84,0,0,17.92,0,-17.92,17.92,0,-17.92,17.92,0,-17.92,0,17.92,-17.92,-17.92,17.92,-17.92,-17.92,17.92,-17.92,-17.92,17.92,-17.92,-17.92,35.84,0,-17.92,35.84,0,-35.84,35.84,0,-35.84,35.84,0,-35.84,53.76,0,-17.92
1728658979000,35.84,0,-35.84,35.84,17.92,-35.84,17.92,17.92,-17.92,17.92,17.92,-17.92,17.92,0,-17.92,0,0,-17.92,0,17.92,0,-17.92,17.92,0,-17.92,35.84,0,-17.92,35.84,17.92,-17.92,17.92,17.92,-17.92,17.92,35.84,-35.84,0,35.84,-35.84,-17.92,53.76,-53.76,-17.92,53.76,-53.76,-35.84,53.76,-53.76,-35.84,35.84,-35.84,-35.84,35.84,-35.84,-35.84,35.84,-17.92,-35.84,17.92
1728658980000,-17.92,-35.84,0,-17.92,-35.84,0,0,-17.92,-17.92,0,-17.92,-17.92,-17.92,-17.92,-17.92,-17.92,0,-17.92,-17.92,0,-17.92,-17.92,17.92,-17.92,0,17.92,-17.92,0,35.84,-17.92,0,35.84,-17.92,0,35.84,-17.92,0,35.84,-17.92,0,35.84,0,0,35.84,0,0,17.92,0,-17.92,17.92,0,-17.92,17.92,17.92,-17.92,17.92,17.92,-17.92,17.92,17.92
1728658981000,-35.84,17.92,17.92,-35.84,17.92,35.84,-35.84,17.92,17.92,-53.76,17.92,17.92,-35.84,17.92,17.92,-35.84,35.84,17.92,-17.92,35.84,17.92,0,35.84,17.92,0,35.84,17.92,17.92,35.84,17.92,35.84,17.92,17.92,71.68,17.92,0,107.52,17.92,0,161.28,35.84,-17.92,232.96,53.76,-35.84,322.56,35.84,-53.76,340.48,71.68,-125.44,412.16,89.6,-161.28,286.72,71.68,-179.2,89.6,-17.92,-71.68
1728658982000,215.04,0,0,412.16,268.8,-161.28,107.52,-17.92,-143.36,161.28,35.84,-107.52,89.6,0,-89.6,71.68,35.84,-17.92,-35.84,0,0,17.92,35.84,0,17.92,-17.92,17.92,0,53.76,0,0,0,0,-17.92,17.92,0,-17.92,17.92,0,-35.84,0,-17.92,-17.92,17.92,-17.92,-35.84,17.92,-17.92,-17.92,17.92,-17.92,-53.76,17.92,-17.92,-53.76,17.92,-17.92,-35.84,17.92,-17.92
1728658983000,-53.76,53.76,0,-71.68,35.84,0,-89.6,17.92,0,-89.6,17.92,0,-71.68,17.92,0,-89.6,35.84,17.92,-71.68,35.84,17.92,-71.68,35.84,17.92,-53.76,35.84,17.92,-53.76,35.84,17.92,-35.84,17.92,17.92,-17.92,0,17.92,-35.84,-17.92,35.84,-35.84,-17.92,35.84,-35.84,-17.92,35.84,-53.76,-17.92,35.84,-89.6,0,35.84,-89.6,17.92,53.76,-89.6,17.92,53.76,-89.6,0,53.76
1728658984000,-89.6,0,35.84,-71.68,0,35.84,-71.68,0,35.84,-53.76,0,35.84,-53.76,0,17.92,-53.76,0,17.92,-53.76,0,17.92,-35.84,0,0,-35.84,0,0,-35.84,0,0,-35.84,0,17.92,-35.84,17.92,17.92,-53.76,0,17.92,-53.76,17.92,17.92,-35.84,17.92,0,-35.84,17.92,0,-17.92,17.92,0,-17.92,0,0,0,17.92,0,0,0,0
1728658985000,17.92,0,0,17.92,17.92,-17.92,17.92,0,-17.92,17.92,0,-17.92,17.92,0,-17.92,17.92,0,-17.92,17.92,0,-17.92,17.92,0,0,0,0,0,0,0,0,0,0,0,17.92,0,0,17.92,0,-17.92,17.92,0,-17.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1728658986000,17.92,0,0,17.92,0,0,0,0,0,0,17.92,0,0,17.92,0,0,0,0,0,17.92,0,-17.92,0,0,0,0,17.92,0,0,17.92,-17.92,0,17.92,-17.92,0,17.92,-17.92,0,0,-17.92,0,17.92,-17.92,0,17.92,-17.92,0,17.92,-17.92,0,0,0,0,0,0,0,0,17.92,0,-17.92
1728658987000,17.92,0,-17.92,17.92,0,-17.92,17.92,0,-17.92,17.92,17.92,-17.92,17.92,17.92,-17.92,0,0,-17.92,0,0,-17.92,17.92,0,-17.92,17.92,0,-17.92,17.92,17.92,-17.92,17.92,17.92,-17.92,17.92,35.84,-17.92,17.92,35.84,0,0,17.92,0,-17.92,35.84,0,-17.92,17.92,17.92,-17.92,17.92,17.92,-17.92,0,35.84,-17.92,0,35.84,-17.92,-17.92,35.84
1728658988000,-17.92,-17.92,35.84,0,-17.92,35.84,0,-17.92,35.84,0,-17.92,35.84,-17.92,-17.92,35.84,0,0,35.84,-17.92,0,35.84,-17.92,0,17.92,0,0,0,35.84,0,-17.92,53.76,0,-35.84,53.76,0,-35.84,71.68,0,-35.84,53.76,0,-53.76,53.76,17.92,-35.84,53.76,17.92,-35.84,53.76,17.92,-35.84,35.84,17.92,-17.92,17.92,0,-17.92,35.84,0,-17.92
1728658989000,17.92,0,-17.92,17.92,0,-17.92,17.92,0,-17.92,0,0,0,-17.92,0,17.92,-35.84,0,17.92,-35.84,0,17.92,-35.84,-17.92,35.84,-53.76,-17.92,35.84,-53.76,-17.92,53.76,-53.76,-17.92,35.84,-53.76,-17.92,35.84,-53.76,-17.92,35.84,-35.84,-17.92,17.92,-17.92,-17.92,0,-17.92,-17.92,0,0,-17.92,0,0,-17.92,-17.92,0,-17.92,-17.92,17.92,-17.92,-35.84
1728658990000,17.92,-17.92,-35.84,17.92,-17.92,-35.84,0,-17.92,-35.84,0,0,-17.92,0,0,-17.92,0,0,-17.92,0,0,-17.92,0,0,-17.92,0,0,-17.92,0,0,0,0,0,0,-17.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1728658991000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.92,0,0,17.92,-17.92,0,17.92,-17.92,0,0
1728658992000,-17.92,0,0,-17.92,0,-17.92,-17.92,0,-17.92,0,0,-17.92,0,0,-17.92,-17.92,17.92,-17.92,-17.92,17.92,-17.92,-17.92,17.92,0,-17.92,17.92,0,-17.92,17.92,0,-17.92,17.92,17.92,-35.84,17.92,17.92,-17.92,17.92,17.92,-35.84,17.92,17.92,-35.84,17.92,17.92,-35.84,17.92,17.92,-35.84,17.92,17.92,-35.84,17.92,17.92,-53.76,17.92,17.92,-35.84,35.84,35.84
1728658993000,-35.84,35.84,35.84,-17.92,53.76,35.84,-17.92,35.84,35.84,35.84,35.84,35.84,71.68,53.76,17.92,107.52,35.84,0,143.36,35.84,-17.92,215.04,53.76,-17.92,304.64,53.76,-71.68,340.48,35.84,-89.6,412.16,53.76,-125.44,268.8,107.52,-179.2,215.04,17.92,-161.28,232.96,-17.92,17.92,215.04,179.2,-143.36,35.84,0,-143.36,71.68,53.76,-89.6,71.68,17.92,-89.6,71.68,-17.92,-35.84,-17.92,17.92,-17.92
1728658994000,53.76,0,0,35.84,-17.92,17.92,-17.92,-35.84,17.92,0,53.76,0,-17.92,35.84,17.92,-35.84,17.92,0,-35.84,17.92,0,-17.92,17.92,0,-17.92,17.92,-17.92,-35.84,17.92,-17.92,-17.92,17.92,-17.92,-53.76,35.84,-35.84,-71.68,53.76,-35.84,-35.84,71.68,0,-17.92,53.76,17.92,-17.92,53.76,35.84,-35.84,71.68,53.76,-35.84,35.84,53.76,-53.76,35.84,53.76,-71.68,0,53.76
1728658995000,-107.52,-17.92,53.76,-125.44,-17.92,71.68,-143.36,-17.92,71.68,-143.36,-17.92,71.68,-161.28,-17.92,71.68,-143.36,-17.92,71.68,-125.44,-17.92,71.68,-107.52,-35.84,71.68,-89.6,-35.84,53.76,-71.68,-17.92,53.76,-53.76,-17.92,35.84,-35.84,-35.84,17.92,-35.84,-17.92,17.92,-17.92,-17.92,17.92,-17.92,-17.92,0,-17.92,-17.92,0,17.92,0,-17.92,17.92,0,-17.92,17.92,0,-17.92,17.92,0,0
1728658996000,17.92,0,0,35.84,0,17.92,35.84,17.92,17.92,35.84,0,0,17.92,0,0,17.92,17.92,0,0,17.92,17.92,-17.92,17.92,17.92,-35.84,17.92,17.92,-35.84,17.92,17.92,-35.84,0,17.92,-35.84,0,17.92,-35.84,0,0,-35.84,0,0,-35.84,0,0,-35.84,0,0,-17.92,0,0,-17.92,0,0,0,0,-17.92,0,0,-17.92
1728658997000,17.92,0,-17.92,17.92,0,-17.92,17.92,0,-17.92,17.92,0,-17.92,17.92,0,0,17.92,17.92,0,0,0,0,0,0,0,-17.92,0,0,-17.92,0,17.92,-17.92,0,17.92,-17.92,0,0,0,17.92,0,0,17.92,-17.92,0,17.92,-17.92,0,17.92,0,-17.92,17.92,0,-17.92,17.92,0,0,17.92,0,17.92,17.92,0
1728658998000,17.92,17.92,0,17.92,17.92,0,0,17.92,0,17.92,17.92,0,0,0,-17.92,0,0,0,-17.92,-17.92,0,-17.92,-17.92,17.92,-17.92,-17.92,17.92,0,0,17.92,0,0,0,0,0,0,0,17.92,17.92,0,17.92,0,17.92,17.92,0,0,35.84,0,0,17.92,0,0,0,0,0,0,-17.92,0,0,-17.92
1728658999000,17.92,0,-17.92,17.92,0,-17.92,17.92,0,-17.92,0,0,-17.92,0,0,0,0,0,0,0,0,0,-17.92,17.92,0,-17.92,0,17.92,-17.92,17.92,17.92,0,0,35.84,-17.92,0,35.84,-17.92,0,35.84,-17.92,-17.92,35.84,-17.92,-17.92,35.84,-17.92,-17.92,17.92,-17.92,-17.92,17.92,-17.92,-17.92,0,-35.84,-35.84,0,0,-35.84,0
1728659000000,0,-35.84,0,0,-35.84,-17.92,0,-35.84,-17.92,0,-35.84,-17.92,0,-17.92,-17.92,-17.92,-17.92,-17.92,-17.92,-17.92,-17.92,-17.92,-17.92,-17.92,0,0,-17.92,0,0,-17.92,0,0,-17.92,0,17.92,-17.92,0,17.92,-17.92,-17.92,0,-17.92,17.92,17.92,0,-17.92,17.92,0,0,17.92,0,0,17.92,0,0,17.92,0,0,17.92,0
1728659001000,0,17.92,0,0,17.92,0,0,17.92,0,0,17.92,0,0,17.92,0,-17.92,17.92,0,-17.92,17.92,0,-17.92,17.92,0,-17.92,17.92,0,-17.92,17.92,0,-35.84,17.92,0,-35.84,17.92,0,-35.84,17.92,17.92,-53.76,17.92,17.92,-53.76,17.92,17.92,-53.76,17.92,17.92,-53.76,35.84,17.92,-53.76,35.84,17.92,-35.84,35.84,17.92,-35.84,35.84,17.92
1728659002000,-35.84,35.84,17.92,-17.92,35.84,17.92,0,35.84,17.92,17.92,35.84,17.92,53.76,17.92,17.92,53.76,17.92,17.92,89.6,17.92,0,125.44,17.92,0,161.28,35.84,-17.92,197.12,53.76,-35.84,304.64,53.76,-53.76,304.64,35.84,-89.6,412.16,35.84,-125.44,304.64,71.68,-197.12,179.2,0,-179.2,286.72,-35.84,17.92,304.64,143.36,-107.52,161.28,35.84,-125.44,125.44,17.92,-89.6,89.6,17.92,-71.68
1728659003000,89.6,17.92,-35.84,71.68,0,-17.92,17.92,17.92,0,35.84,0,0,0,0,17.92,0,0,0,0,53.76,0,-17.92,35.84,17.92,-17.92,17.92,0,-17.92,17.92,0,0,17.92,0,-17.92,0,0,-17.92,17.92,0,0,17.92,0,0,0,0,17.92,0,0,17.92,0,0,-143.36,-107.52,-53.76,107.52,232.96,0,0,-17.92,0
1728659004000,-35.84,35.84,-17.92,-35.84,35.84,-17.92,-17.92,35.84,0,-17.92,35.84,17.92,0,35.84,17.92,-17.92,35.84,17.92,-17.92,35.84,35.84,-35.84,35.84,35.84,-35.84,35.84,35.84,-53.76,17.92,35.84,-71.68,0,17.92,-71.68,0,35.84,-107.52,17.92,53.76,-125.44,0,53.76,-143.36,0,53.76,-161.28,0,71.68,-143.36,-17.92,89.6,-161.28,-17.92,89.6,-161.28,-17.92,89.6,-125.44,-17.92,89.6
1728659005000,-107.52,-17.92,71.68,-89.6,-17.92,53.76,-53.76,-17.92,35.84,-53.76,-17.92,17.92,-35.84,-17.92,17.92,-17.92,0,0,17.92,-17.92,0,35.84,0,0,53.76,0,0,53.76,0,0,35.84,0,0,35.84,0,0,17.92,0,17.92,17.92,0,17.92,0,0,17.92,0,0,17.92,0,0,17.92,-17.92,0,0,-17.92,0,0,-17.92,0,0
1728659006000,0,0,-17.92,-17.92,-17.92,-17.92,-17.92,0,-17.92,-17.92,0,0,-17.92,-17.92,0,0,-17.92,0,0,-17.92,0,0,-17.92,0,0,-17.92,0,0,0,-17.92,0,0,0,0,0,0,0,17.92,0,0,17.92,0,0,17.92,0,17.92,35.84,0,17.92,17.92,0,17.92,17.92,0,17.92,0,0,0,0,17.92
1728659007000,0,0,17.92,0,0,0,0,0,0,0,0,0,0,17.92,-17.92,0,17.92,-17.92,0,17.92,0,0,0,0,-17.92,0,0,0,0,0,0,0,-17.92,-17.92,0,0,-17.92,0,0,-17.92,0,0,-17.92,0,0,-17.92,0,0,-17.92,0,0,0,0,0,0,0,0,0,0,0
1728659008000,0,0,0,17.92,0,0,17.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1728659009000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.92,0,-17.92,17.92,17.92,-17.92,17.92,17.92,-17.92,17.92,17.92,-17.92,17.92,35.84,-17.92,17.92,35.84,-17.92,0,35.84,-17.92,0,35.84
1728659010000,-17.92,-17.92,35.84,-17.92,0,17.92,-17.92,-17.92,17.92,-17.92,-17.92,0,-17.92,-35.84,0,0,-17.92,0,-17.92,-35.84,-17.92,0,-17.92,-17.92,0,-17.92,-35.84,0,-17.92,-35.84,17.92,0,-35.84,0,0,-35.84,-17.92,17.92,-35.84,-17.92,17.92,-17.92,0,17.92,-17.92,-17.92,17.92,-17.92,-17.92,35.84,0,-17.92,17.92,0,0,17.92,0,0,17.92,0
1728659011000,0,17.92,0,0,17.92,0,0,17.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17.92,17.92,0,-17.92,17.92,0,-17.92,17.92,17.92,-17.92,17.92,17.92,-35.84,17.92,17.92,-35.84,17.92,17.92,-53.76,17.92,35.84,-71.68,17.92,35.84,-71.68,17.92,35.84,-71.68,35.84,35.84,-53.76,35.84,17.92
1728659012000,-35.84,35.84,17.92,-17.92,35.84,35.84,0,35.84,35.84,35.84,35.84,17.92,53.76,35.84,17.92,89.6,35.84,17.92,143.36,35.84,0,197.12,53.76,-17.92,250.88,35.84,-53.76,322.56,17.92,-71.68,376.32,35.84,-107.52,358.4,71.68,-179.2,215.04,53.76,-197.12,143.36,-53.76,-71.68,53.76,89.6,-35.84,17.92,35.84,-197.12,107.52,35.84,-89.6,161.28,53.76,-89.6,107.52,0,-35.84,53.76,17.92,0
1728659013000,71.68,-17.92,0,0,0,17.92,17.92,17.92,0,0,0,0,-17.92,35.84,17.92,-17.92,0,0,-17.92,17.92,0,-17.92,17.92,0,-17.92,17.92,0,-17.92,17.92,0,-35.84,17.92,0,-35.84,35.84,0,-35.84,17.92,0,-35.84,35.84,0,-17.92,17.92,17.92,-35.84,35.84,17.92,-17.92,53.76,17.92,-17.92,35.84,17.92,-17.92,35.84,17.92,-53.76,35.84,35.84
1728659014000,-71.68,17.92,35.84,-107.52,0,35.84,-125.44,0,53.76,-143.36,17.92,53.76,-179.2,0,71.68,-179.2,0,71.68,-161.28,-17.92,71.68,-125.44,-17.92,71.68,-107.52,-17.92,71.68,-107.52,-17.92,53.76,-71.68,-17.92,53.76,-53.76,-17.92,35.84,-35.84,-17.92,35.84,-17.92,-17.92,17.92,0,-17.92,17.92,0,0,0,35.84,0,0,53.76,0,0,53.76,17.92,0,53.76,17.92,0
1728659015000,53.76,0,0,35.84,0,0,17.92,0,17.92,0,0,17.92,0,0,17.92,-17.92,0,0,-17.92,0,0,-17.92,-17.92,0,-35.84,-17.92,0,-35.84,-35.84,0,-17.92,-35.84,0,-17.92,-17.92,-17.92,-17.92,-17.92,-17.92,-17.92,-17.92,-17.92,-17.92,0,0,-17.92,0,0,-17.92,0,0,-17.92,0,0,-17.92,0,-17.92,0,0,-17.92
1728659016000,0,0,-17.92,0,0,0,-17.92,0,0,-17.92,0,0,-17.92,0,0,0,0,17.92,0,0,0,0,0,0,17.92,0,0,17.92,0,0,17.92,0,0,17.92,0,0,17.92,0,0,17.92,0,0,17.92,0,0,17.92,0,0,17.92,0,0,0,0,0,0,0,0,0,0,0
1728659017000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1728659018000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1728659019000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1728659020000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.92,0
