Timestamp,gyro_x,gyro_y,gyro_z
1728658423850.0,107.52,35.84,0.0
1728658423900.0,143.36,35.84,-17.92
1728658423950.0,215.04,53.76,-35.84
1728658424000.0,340.48,35.84,-107.52
1728658424050.0,448.0,-53.76,-143.36
1728658424100.0,501.76,-71.68,-179.2
1728658424150.0,358.4,-71.68,-125.44
1728658424200.0,125.44,-107.52,-89.6
1728658424250.0,-71.68,53.76,0.0
1728658424300.0,286.72,161.28,-107.52
1728658424350.0,53.76,17.92,-71.68
1728658424400.0,143.36,0.0,-107.52
1728658424450.0,125.44,35.84,-71.68
1728658424500.0,107.52,-17.92,-17.92
1728658424550.0,53.76,-17.92,0.0
1728658424600.0,35.84,-35.84,35.84
1728658424650.0,0.0,17.92,35.84
1728658424700.0,17.92,35.84,35.84
1728658424750.0,0.0,17.92,17.92
1728658424800.0,-17.92,17.92,17.92
1728658424850.0,-17.92,0.0,17.92
1728658424900.0,-35.84,0.0,0.0
1728658424950.0,-17.92,0.0,0.0
1728658425000.0,-17.92,0.0,0.0
1728658425050.0,0.0,0.0,0.0
1728658425100.0,0.0,0.0,0.0
1728658425150.0,0.0,17.92,0.0
1728658425200.0,0.0,17.92,0.0
1728658425250.0,0.0,17.92,0.0
1728658425300.0,0.0,17.92,0.0
1728658425350.0,0.0,17.92,0.0
1728658425400.0,0.0,17.92,0.0
1728658425450.0,0.0,17.92,0.0
1728658425500.0,0.0,17.92,0.0
1728658425550.0,-17.92,17.92,0.0
1728658425600.0,-35.84,17.92,0.0
1728658425650.0,-89.6,17.92,0.0
1728658425700.0,-107.52,35.84,17.92
1728658425750.0,-125.44,35.84,35.84
1728658425800.0,-143.36,35.84,35.84
1728658425850.0,-143.36,35.84,35.84
1728658425900.0,-125.44,53.76,17.92
1728658425950.0,-107.52,71.68,0.0
1728658426000.0,-53.76,71.68,-17.92
1728658426050.0,-35.84,89.6,0.0
1728658426100.0,0.0,89.6,0.0
1728658426150.0,17.92,107.52,0.0
1728658426200.0,35.84,89.6,17.92
1728658426250.0,35.84,107.52,35.84
1728658426300.0,17.92,107.52,53.76
1728658426350.0,-17.92,125.44,71.68
1728658426400.0,0.0,143.36,35.84
1728658426450.0,17.92,107.52,17.92
1728658426500.0,17.92,107.52,0.0
1728658426550.0,35.84,89.6,0.0
1728658426600.0,35.84,89.6,0.0
1728658426650.0,35.84,71.68,0.0
1728658426700.0,35.84,53.76,0.0
1728658426750.0,35.84,35.84,0.0
1728658426800.0,53.76,35.84,0.0
1728658426850.0,53.76,17.92,0.0
1728658426900.0,53.76,17.92,0.0
1728658426950.0,35.84,0.0,17.92
1728658427000.0,0.0,-17.92,17.92
1728658427050.0,-17.92,-35.84,35.84
1728658427100.0,-53.76,-53.76,35.84
1728658427150.0,-53.76,-53.76,35.84
1728658427200.0,-53.76,-71.68,35.84
1728658427250.0,-53.76,-71.68,35.84
1728658427300.0,-53.76,-71.68,35.84
1728658427350.0,-53.76,-89.6,17.92
1728658427400.0,-53.76,-71.68,17.92
1728658427450.0,-53.76,-71.68,17.92
1728658427500.0,-35.84,-53.76,17.92
1728658427550.0,-35.84,-53.76,17.92
1728658427600.0,-17.92,-53.76,0.0
1728658427650.0,-17.92,-35.84,0.0
1728658427700.0,-17.92,-35.84,0.0
1728658427750.0,-17.92,-35.84,-17.92
1728658427800.0,-17.92,-17.92,-17.92
1728658427850.0,-17.92,-17.92,0.0
1728658427900.0,-17.92,-17.92,0.0
1728658427950.0,0.0,-17.92,0.0
1728658428000.0,0.0,-17.92,0.0
1728658428050.0,0.0,-35.84,17.92
1728658428100.0,0.0,-35.84,17.92
1728658428150.0,-17.92,-35.84,17.92
1728658428200.0,-17.92,-53.76,35.84
1728658428250.0,-17.92,-53.76,35.84
1728658428300.0,-35.84,-53.76,35.84
1728658428350.0,-35.84,-71.68,53.76
1728658428400.0,-35.84,-71.68,53.76
1728658428450.0,-35.84,-53.76,53.76
1728658428500.0,-35.84,-53.76,53.76
1728658428550.0,-35.84,-35.84,53.76
1728658428600.0,-17.92,-17.92,35.84
1728658428650.0,-17.92,-17.92,35.84
1728658428700.0,-17.92,-17.92,35.84
1728658428750.0,-35.84,-17.92,35.84
1728658428800.0,-35.84,-17.92,35.84
1728658428850.0,-17.92,-17.92,17.92
1728658428900.0,0.0,-17.92,17.92
1728658428950.0,17.92,0.0,0.0
1728658429000.0,17.92,0.0,0.0
1728658429050.0,17.92,0.0,-17.92
1728658429100.0,35.84,17.92,-17.92
1728658429150.0,35.84,17.92,-35.84
1728658429200.0,35.84,17.92,-35.84
1728658429250.0,35.84,35.84,-35.84
1728658429300.0,35.84,71.68,-53.76
1728658429350.0,17.92,71.68,-35.84
1728658429400.0,17.92,71.68,-35.84
1728658429450.0,0.0,71.68,-17.92
1728658429500.0,-17.92,53.76,0.0
1728658429550.0,-17.92,35.84,0.0
1728658429600.0,-35.84,35.84,17.92
1728658429650.0,-35.84,17.92,35.84
1728658429700.0,-35.84,0.0,35.84
1728658429750.0,0.0,-17.92,35.84
1728658429800.0,0.0,-17.92,35.84
1728658429850.0,0.0,-35.84,53.76
1728658429900.0,-17.92,-35.84,53.76
1728658429950.0,-17.92,-35.84,53.76
1728658430000.0,-17.92,-35.84,53.76
1728658430050.0,-35.84,-35.84,53.76
1728658430100.0,-17.92,-17.92,35.84
1728658430150.0,-35.84,-35.84,35.84
1728658430200.0,-17.92,-35.84,17.92
1728658430250.0,-17.92,-35.84,0.0
1728658430300.0,-17.92,-35.84,0.0
1728658430350.0,-17.92,-35.84,0.0
1728658430400.0,-17.92,-35.84,0.0
1728658430450.0,-17.92,-35.84,-17.92
1728658430500.0,-17.92,-17.92,-17.92
1728658430550.0,0.0,-17.92,-17.92
1728658430600.0,0.0,0.0,-35.84
1728658430650.0,0.0,0.0,-35.84
1728658430700.0,0.0,0.0,-35.84
1728658430750.0,0.0,17.92,-35.84
1728658430800.0,0.0,17.92,-17.92
1728658430850.0,0.0,17.92,-17.92
1728658430900.0,0.0,17.92,-17.92
1728658430950.0,0.0,17.92,-17.92
1728658431000.0,0.0,17.92,0.0
1728658431050.0,0.0,17.92,0.0
1728658431100.0,0.0,17.92,0.0
1728658431150.0,0.0,17.92,0.0
1728658431200.0,0.0,17.92,0.0
1728658431250.0,0.0,0.0,0.0
1728658431300.0,0.0,0.0,0.0
1728658431350.0,0.0,0.0,0.0
1728658431400.0,0.0,0.0,0.0
1728658431450.0,-17.92,17.92,0.0
1728658431500.0,-17.92,17.92,0.0
1728658431550.0,-35.84,17.92,0.0
1728658431600.0,-35.84,17.92,17.92
1728658431650.0,-35.84,17.92,17.92
1728658431700.0,-53.76,17.92,17.92
1728658431750.0,-53.76,17.92,17.92
1728658431800.0,-71.68,17.92,17.92
1728658431850.0,-53.76,35.84,17.92
1728658431900.0,-53.76,35.84,17.92
1728658431950.0,-35.84,35.84,35.84
1728658432000.0,-17.92,35.84,35.84
1728658432050.0,0.0,35.84,35.84
1728658432100.0,17.92,35.84,17.92
1728658432150.0,53.76,35.84,17.92
1728658432200.0,89.6,35.84,0.0
1728658432250.0,125.44,35.84,-17.92
1728658432300.0,197.12,35.84,-35.84
1728658432350.0,250.88,35.84,-53.76
1728658432400.0,358.4,35.84,-107.52
1728658432450.0,483.84,-71.68,-143.36
1728658432500.0,519.68,-17.92,-197.12
1728658432550.0,340.48,-143.36,-107.52
1728658432600.0,125.44,-143.36,17.92
1728658432650.0,107.52,143.36,-71.68
1728658432700.0,71.68,89.6,-89.6
1728658432750.0,197.12,125.44,-107.52
1728658432800.0,143.36,0.0,-71.68
1728658432850.0,125.44,0.0,-53.76
1728658432900.0,71.68,-17.92,-17.92
1728658432950.0,53.76,-17.92,0.0
1728658433000.0,-17.92,-17.92,53.76
1728658433050.0,53.76,71.68,-17.92
1728658433100.0,-17.92,17.92,35.84
1728658433150.0,0.0,17.92,17.92
1728658433200.0,-35.84,0.0,0.0
1728658433250.0,-35.84,17.92,0.0
1728658433300.0,-35.84,0.0,0.0
1728658433350.0,-17.92,0.0,0.0
1728658433400.0,-17.92,17.92,0.0
1728658433450.0,-35.84,17.92,-17.92
1728658433500.0,-17.92,0.0,0.0
1728658433550.0,-17.92,17.92,0.0
1728658433600.0,-35.84,0.0,0.0
1728658433650.0,-17.92,0.0,0.0
1728658433700.0,0.0,0.0,0.0
1728658433750.0,0.0,0.0,0.0
1728658433800.0,17.92,0.0,0.0
1728658433850.0,0.0,17.92,0.0
1728658433900.0,-35.84,17.92,0.0
1728658433950.0,-71.68,0.0,17.92
1728658434000.0,-53.76,17.92,17.92
1728658434050.0,-71.68,17.92,17.92
1728658434100.0,-89.6,17.92,17.92
1728658434150.0,-107.52,17.92,0.0
1728658434200.0,-107.52,0.0,0.0
1728658434250.0,-107.52,17.92,0.0
1728658434300.0,-89.6,17.92,-17.92
1728658434350.0,-53.76,35.84,-17.92
1728658434400.0,0.0,53.76,-17.92
1728658434450.0,-17.92,35.84,0.0
1728658434500.0,0.0,53.76,17.92
1728658434550.0,0.0,53.76,17.92
1728658434600.0,17.92,71.68,17.92
1728658434650.0,0.0,89.6,17.92
1728658434700.0,-17.92,89.6,35.84
1728658434750.0,-89.6,89.6,35.84
1728658434800.0,-35.84,161.28,0.0
1728658434850.0,-17.92,107.52,0.0
1728658434900.0,0.0,125.44,17.92
1728658434950.0,-17.92,125.44,17.92
1728658435000.0,0.0,107.52,17.92
1728658435050.0,0.0,107.52,17.92
1728658435100.0,17.92,89.6,0.0
1728658435150.0,35.84,89.6,0.0
1728658435200.0,53.76,71.68,0.0
1728658435250.0,53.76,71.68,-17.92
1728658435300.0,53.76,71.68,-17.92
1728658435350.0,53.76,53.76,-17.92
1728658435400.0,53.76,53.76,-17.92
1728658435450.0,53.76,35.84,-17.92
1728658435500.0,53.76,35.84,-17.92
1728658435550.0,35.84,17.92,-17.92
1728658435600.0,17.92,17.92,0.0
1728658435650.0,0.0,0.0,0.0
1728658435700.0,-35.84,-17.92,17.92
1728658435750.0,-53.76,-53.76,35.84
1728658435800.0,-53.76,-71.68,35.84
1728658435850.0,-53.76,-89.6,35.84
1728658435900.0,-53.76,-89.6,35.84
1728658435950.0,-53.76,-89.6,53.76
1728658436000.0,-53.76,-89.6,53.76
1728658380050.0,-71.68,-107.52,53.76
1728658380100.0,-53.76,-107.52,53.76
1728658380150.0,-53.76,-89.6,53.76
1728658380200.0,-53.76,-71.68,53.76
1728658380250.0,-35.84,-71.68,35.84
1728658380300.0,-17.92,-53.76,35.84
1728658380350.0,-17.92,-53.76,35.84
1728658380400.0,0.0,-35.84,17.92
1728658380450.0,0.0,-17.92,17.92
1728658380500.0,0.0,-17.92,0.0
1728658380550.0,0.0,0.0,0.0
1728658380600.0,0.0,0.0,0.0
1728658380650.0,0.0,0.0,0.0
1728658380700.0,0.0,0.0,17.92
1728658380750.0,-17.92,0.0,17.92
1728658380800.0,-17.92,0.0,17.92
1728658380850.0,-35.84,0.0,35.84
1728658380900.0,-35.84,-17.92,35.84
1728658380950.0,-35.84,-17.92,35.84
1728658381000.0,-35.84,-35.84,35.84
1728658381050.0,-17.92,-53.76,35.84
1728658381100.0,-17.92,-35.84,17.92
1728658381150.0,0.0,-17.92,0.0
1728658381200.0,35.84,0.0,-17.92
1728658381250.0,35.84,-17.92,-17.92
1728658381300.0,35.84,-17.92,0.0
1728658381350.0,17.92,-17.92,17.92
1728658381400.0,0.0,-17.92,17.92
1728658381450.0,0.0,-17.92,17.92
1728658381500.0,-17.92,-17.92,17.92
1728658381550.0,-17.92,0.0,17.92
1728658381600.0,-17.92,0.0,17.92
1728658381650.0,-35.84,0.0,0.0
1728658381700.0,-17.92,0.0,0.0
1728658381750.0,-17.92,17.92,0.0
1728658381800.0,-17.92,35.84,0.0
1728658381850.0,17.92,53.76,-17.92
1728658381900.0,17.92,53.76,-17.92
1728658381950.0,17.92,71.68,-17.92
1728658382000.0,17.92,53.76,-35.84
1728658382050.0,17.92,35.84,-17.92
1728658382100.0,17.92,17.92,-17.92
1728658382150.0,0.0,17.92,0.0
1728658382200.0,0.0,0.0,0.0
1728658382250.0,17.92,0.0,17.92
1728658382300.0,17.92,-17.92,17.92
1728658382350.0,0.0,-17.92,17.92
1728658382400.0,-17.92,-17.92,35.84
1728658382450.0,-35.84,-35.84,53.76
1728658382500.0,-35.84,-35.84,53.76
1728658382550.0,-35.84,-35.84,53.76
1728658382600.0,-17.92,-17.92,53.76
1728658382650.0,-35.84,-35.84,35.84
1728658382700.0,-17.92,-35.84,35.84
1728658382750.0,-17.92,-35.84,17.92
1728658382800.0,-17.92,-35.84,17.92
1728658382850.0,-17.92,-35.84,0.0
1728658382900.0,0.0,-35.84,0.0
1728658382950.0,0.0,-35.84,-17.92
1728658383000.0,0.0,-17.92,-17.92
1728658383050.0,0.0,-17.92,-35.84
1728658383100.0,0.0,-17.92,-35.84
1728658383150.0,0.0,-17.92,-35.84
1728658383200.0,0.0,0.0,-35.84
1728658383250.0,-17.92,17.92,-35.84
1728658383300.0,-17.92,17.92,-35.84
1728658383350.0,0.0,17.92,-17.92
1728658383400.0,0.0,17.92,-17.92
1728658383450.0,-17.92,35.84,0.0
1728658383500.0,-17.92,35.84,0.0
1728658383550.0,-17.92,17.92,0.0
1728658383600.0,-17.92,17.92,0.0
1728658383650.0,-17.92,17.92,17.92
1728658383700.0,-35.84,17.92,17.92
1728658383750.0,-53.76,17.92,35.84
1728658383800.0,-53.76,17.92,35.84
1728658383850.0,-71.68,17.92,35.84
1728658383900.0,-71.68,35.84,35.84
1728658383950.0,-53.76,35.84,35.84
1728658384000.0,-53.76,35.84,35.84
1728658384050.0,-53.76,35.84,35.84
1728658384100.0,-35.84,35.84,35.84
1728658384150.0,-17.92,35.84,17.92
1728658384200.0,0.0,17.92,17.92
1728658384250.0,17.92,17.92,17.92
1728658384300.0,53.76,17.92,0.0
1728658384350.0,71.68,17.92,0.0
1728658384400.0,107.52,17.92,-17.92
1728658384450.0,161.28,35.84,-35.84
1728658384500.0,215.04,35.84,-53.76
1728658384550.0,322.56,17.92,-107.52
1728658384600.0,448.0,-53.76,-143.36
1728658384650.0,501.76,-89.6,-161.28
1728658384700.0,304.64,-89.6,-125.44
1728658384750.0,250.88,-215.04,-35.84
1728658384800.0,-35.84,143.36,-53.76
1728658384850.0,107.52,53.76,-107.52
1728658384900.0,-89.6,-35.84,-125.44
1728658384950.0,143.36,53.76,-107.52
1728658385000.0,125.44,35.84,-53.76
1728658385050.0,71.68,-17.92,-17.92
1728658385100.0,71.68,0.0,0.0
1728658385150.0,53.76,-35.84,0.0
1728658385200.0,0.0,0.0,35.84
1728658385250.0,35.84,53.76,35.84
1728658385300.0,-17.92,0.0,17.92
1728658385350.0,-17.92,0.0,17.92
1728658385400.0,-17.92,0.0,17.92
1728658385450.0,-17.92,0.0,17.92
1728658385500.0,-17.92,0.0,17.92
1728658385550.0,0.0,0.0,0.0
1728658385600.0,0.0,0.0,0.0
1728658385650.0,0.0,0.0,0.0
1728658385700.0,17.92,0.0,0.0
1728658385750.0,17.92,0.0,0.0
1728658385800.0,0.0,0.0,0.0
1728658385850.0,0.0,0.0,0.0
1728658385900.0,0.0,0.0,0.0
1728658385950.0,-17.92,17.92,0.0
1728658386000.0,-17.92,0.0,0.0
1728658386050.0,-17.92,17.92,0.0
1728658386100.0,-53.76,35.84,0.0
1728658386150.0,-71.68,53.76,0.0
1728658386200.0,-53.76,53.76,17.92
1728658386250.0,-53.76,53.76,17.92
1728658386300.0,-53.76,53.76,0.0
1728658386350.0,-53.76,53.76,0.0
1728658386400.0,-35.84,53.76,0.0
1728658386450.0,-35.84,35.84,17.92
1728658386500.0,-35.84,71.68,17.92
1728658386550.0,-53.76,53.76,35.84
1728658386600.0,-71.68,35.84,35.84
1728658386650.0,-71.68,35.84,35.84
1728658386700.0,-71.68,53.76,35.84
1728658386750.0,-35.84,53.76,35.84
1728658386800.0,0.0,53.76,35.84
1728658386850.0,17.92,53.76,35.84
1728658386900.0,17.92,35.84,35.84
1728658386950.0,35.84,35.84,17.92
1728658387000.0,35.84,35.84,0.0
1728658387050.0,17.92,53.76,0.0
1728658387100.0,-17.92,89.6,53.76
1728658387150.0,-53.76,107.52,53.76
1728658387200.0,-35.84,89.6,53.76
1728658387250.0,0.0,89.6,17.92
1728658387300.0,35.84,89.6,17.92
1728658387350.0,53.76,89.6,0.0
1728658387400.0,71.68,89.6,0.0
1728658387450.0,71.68,71.68,0.0
1728658387500.0,53.76,71.68,17.92
1728658387550.0,53.76,71.68,17.92
1728658387600.0,35.84,53.76,17.92
1728658387650.0,17.92,53.76,17.92
1728658387700.0,35.84,35.84,17.92
1728658387750.0,35.84,17.92,17.92
1728658387800.0,17.92,17.92,0.0
1728658387850.0,17.92,0.0,0.0
1728658387900.0,0.0,-17.92,0.0
1728658387950.0,-17.92,-35.84,0.0
1728658388000.0,-35.84,-53.76,0.0
1728658388050.0,-35.84,-71.68,0.0
1728658388100.0,-53.76,-89.6,0.0
1728658388150.0,-53.76,-89.6,0.0
1728658388200.0,-71.68,-89.6,17.92
1728658388250.0,-71.68,-89.6,17.92
1728658388300.0,-53.76,-89.6,0.0
1728658388350.0,-71.68,-89.6,0.0
1728658388400.0,-89.6,-107.52,17.92
1728658388450.0,-107.52,-107.52,35.84
1728658388500.0,-89.6,-89.6,35.84
1728658388550.0,-71.68,-89.6,17.92
1728658388600.0,-53.76,-89.6,17.92
1728658388650.0,-35.84,-71.68,17.92
1728658388700.0,-17.92,-53.76,17.92
1728658388750.0,0.0,-53.76,0.0
1728658388800.0,17.92,-35.84,0.0
1728658388850.0,17.92,-35.84,0.0
1728658388900.0,35.84,-35.84,0.0
1728658388950.0,17.92,-17.92,0.0
1728658389000.0,17.92,-17.92,0.0
1728658389050.0,17.92,-17.92,0.0
1728658389100.0,0.0,-17.92,0.0
1728658389150.0,0.0,-17.92,0.0
1728658389200.0,0.0,0.0,0.0
1728658389250.0,0.0,0.0,0.0
1728658389300.0,0.0,0.0,0.0
1728658389350.0,17.92,17.92,0.0
1728658389400.0,17.92,0.0,0.0
1728658389450.0,0.0,0.0,0.0
1728658389500.0,0.0,0.0,0.0
1728658389550.0,-17.92,-17.92,0.0
1728658389600.0,-35.84,-17.92,0.0
1728658389650.0,-35.84,-17.92,0.0
1728658389700.0,-53.76,-17.92,0.0
1728658389750.0,-71.68,-17.92,17.92
1728658389800.0,-71.68,0.0,17.92
1728658389850.0,-89.6,17.92,35.84
1728658389900.0,-89.6,17.92,35.84
1728658389950.0,-89.6,17.92,35.84
1728658390000.0,-71.68,17.92,35.84
1728658390050.0,-53.76,17.92,17.92
1728658390100.0,-35.84,17.92,17.92
1728658390150.0,0.0,17.92,0.0
1728658390200.0,17.92,17.92,0.0
1728658390250.0,17.92,0.0,0.0
1728658390300.0,0.0,0.0,0.0
1728658390350.0,0.0,0.0,0.0
1728658390400.0,0.0,0.0,0.0
1728658390450.0,0.0,0.0,-17.92
1728658390500.0,0.0,17.92,-35.84
1728658390550.0,17.92,17.92,-35.84
1728658390600.0,35.84,35.84,-53.76
1728658390650.0,53.76,35.84,-53.76
1728658390700.0,53.76,71.68,-35.84
1728658390750.0,71.68,53.76,-17.92
1728658390800.0,71.68,53.76,0.0
1728658390850.0,35.84,71.68,-17.92
1728658390900.0,35.84,53.76,0.0
1728658390950.0,35.84,35.84,0.0
1728658391000.0,35.84,35.84,0.0
1728658391050.0,35.84,17.92,0.0
1728658391100.0,17.92,0.0,0.0
1728658391150.0,0.0,0.0,17.92
1728658391200.0,0.0,-17.92,17.92
1728658391250.0,0.0,-17.92,35.84
1728658391300.0,-17.92,-17.92,17.92
1728658391350.0,0.0,-17.92,35.84
1728658391400.0,-17.92,-35.84,35.84
1728658391450.0,-17.92,-35.84,35.84
1728658391500.0,-17.92,-35.84,35.84
1728658391550.0,-17.92,-17.92,17.92
1728658391600.0,-17.92,-17.92,17.92
1728658391650.0,0.0,-17.92,0.0
1728658391700.0,17.92,-17.92,-17.92
1728658391750.0,17.92,-17.92,-35.84
1728658391800.0,17.92,-35.84,-35.84
1728658391850.0,17.92,-17.92,-35.84
1728658391900.0,35.84,-17.92,-35.84
1728658391950.0,53.76,-17.92,-35.84
1728658392000.0,53.76,-17.92,-35.84
1728658392050.0,35.84,-17.92,-35.84
1728658392100.0,17.92,-17.92,-35.84
1728658392150.0,17.92,-17.92,-17.92
1728658392200.0,17.92,0.0,-17.92
1728658392250.0,17.92,0.0,0.0
1728658392300.0,17.92,0.0,0.0
1728658392350.0,0.0,0.0,17.92
1728658392400.0,0.0,0.0,17.92
1728658392450.0,0.0,17.92,0.0
1728658392500.0,0.0,17.92,0.0
1728658392550.0,-17.92,17.92,0.0
1728658392600.0,-17.92,17.92,0.0
1728658392650.0,0.0,17.92,0.0
1728658392700.0,0.0,17.92,0.0
1728658392750.0,-17.92,0.0,0.0
1728658392800.0,-17.92,0.0,0.0
1728658392850.0,-17.92,0.0,17.92
1728658392900.0,-35.84,0.0,17.92
1728658392950.0,-35.84,0.0,17.92
1728658393000.0,-35.84,0.0,35.84
1728658393050.0,-53.76,0.0,35.84
1728658393100.0,-53.76,-17.92,53.76
1728658393150.0,-89.6,-17.92,53.76
1728658393200.0,-89.6,-17.92,53.76
1728658393250.0,-89.6,-17.92,53.76
1728658393300.0,-71.68,-17.92,35.84
1728658393350.0,-71.68,-17.92,35.84
1728658393400.0,-53.76,-35.84,17.92
1728658393450.0,-35.84,-35.84,0.0
1728658393500.0,-17.92,-17.92,-17.92
1728658393550.0,-17.92,-17.92,-17.92
1728658393600.0,0.0,-17.92,-35.84
1728658393650.0,0.0,-17.92,-35.84
1728658393700.0,17.92,-17.92,-35.84
1728658393750.0,35.84,0.0,-35.84
1728658393800.0,17.92,17.92,-35.84
1728658393850.0,17.92,17.92,-17.92
1728658393900.0,17.92,17.92,-17.92
1728658393950.0,17.92,17.92,-17.92
1728658394000.0,17.92,17.92,0.0
1728658394050.0,0.0,17.92,0.0
1728658394100.0,0.0,17.92,0.0
1728658394150.0,0.0,17.92,0.0
1728658394200.0,-17.92,0.0,0.0
1728658394250.0,-17.92,17.92,17.92
1728658394300.0,-17.92,17.92,17.92
1728658394350.0,-35.84,17.92,17.92
1728658394400.0,-35.84,17.92,17.92
1728658394450.0,-53.76,17.92,17.92
1728658394500.0,-53.76,17.92,35.84
1728658394550.0,-71.68,17.92,35.84
1728658394600.0,-71.68,17.92,35.84
1728658394650.0,-71.68,17.92,35.84
1728658394700.0,-71.68,17.92,35.84
1728658394750.0,-53.76,35.84,35.84
1728658394800.0,-53.76,35.84,35.84
1728658394850.0,-17.92,35.84,35.84
1728658394900.0,0.0,35.84,35.84
1728658394950.0,17.92,35.84,17.92
1728658395000.0,53.76,35.84,17.92
1728658395050.0,89.6,35.84,0.0
1728658395100.0,143.36,35.84,-17.92
1728658395150.0,197.12,53.76,-53.76
1728658395200.0,286.72,53.76,-107.52
1728658395250.0,412.16,0.0,-161.28
1728658395300.0,537.6,-53.76,-232.96
1728658395350.0,430.08,-89.6,-197.12
1728658395400.0,232.96,-197.12,-53.76
1728658395450.0,-89.6,179.2,35.84
1728658395500.0,107.52,-53.76,-53.76
1728658395550.0,0.0,-53.76,-107.52
1728658395600.0,125.44,53.76,-89.6
1728658395650.0,143.36,17.92,-71.68
1728658395700.0,89.6,-17.92,-17.92
1728658395750.0,35.84,-17.92,-17.92
1728658395800.0,53.76,-35.84,17.92
1728658395850.0,17.92,17.92,35.84
1728658395900.0,17.92,0.0,17.92
1728658395950.0,0.0,17.92,0.0
1728658396000.0,17.92,0.0,0.0
1728658396050.0,0.0,0.0,0.0
1728658396100.0,-17.92,0.0,0.0
1728658396150.0,-17.92,0.0,0.0
1728658396200.0,-17.92,17.92,0.0
1728658396250.0,-17.92,17.92,0.0
1728658396300.0,-17.92,17.92,0.0
1728658396350.0,-17.92,17.92,0.0
1728658396400.0,0.0,17.92,0.0
1728658396450.0,-17.92,17.92,0.0
1728658396500.0,-17.92,35.84,0.0
1728658396550.0,-35.84,35.84,0.0
1728658396600.0,-17.92,53.76,0.0
1728658396650.0,-53.76,35.84,0.0
1728658396700.0,-53.76,53.76,17.92
1728658396750.0,-53.76,71.68,17.92
1728658396800.0,-71.68,71.68,17.92
1728658396850.0,-71.68,71.68,17.92
1728658396900.0,-71.68,71.68,17.92
1728658396950.0,-71.68,53.76,35.84
1728658397000.0,-71.68,53.76,17.92
1728658397050.0,-71.68,71.68,35.84
1728658397100.0,-71.68,71.68,35.84
1728658397150.0,-71.68,53.76,35.84
1728658397200.0,-53.76,35.84,35.84
1728658397250.0,-71.68,17.92,35.84
1728658397300.0,-71.68,17.92,53.76
1728658397350.0,-89.6,0.0,71.68
1728658397400.0,-89.6,0.0,71.68
1728658397450.0,-71.68,0.0,53.76
1728658397500.0,-71.68,0.0,35.84
1728658397550.0,-53.76,-17.92,35.84
1728658397600.0,-17.92,-17.92,17.92
1728658397650.0,-17.92,17.92,17.92
1728658397700.0,0.0,35.84,17.92
1728658397750.0,0.0,35.84,17.92
1728658397800.0,17.92,53.76,0.0
1728658397850.0,35.84,53.76,0.0
1728658397900.0,35.84,71.68,0.0
1728658397950.0,35.84,89.6,0.0
1728658398000.0,17.92,107.52,17.92
1728658398050.0,17.92,125.44,35.84
1728658398100.0,0.0,107.52,35.84
1728658398150.0,35.84,125.44,0.0
1728658398200.0,71.68,125.44,0.0
1728658398250.0,71.68,107.52,-17.92
1728658398300.0,71.68,89.6,-17.92
1728658398350.0,71.68,71.68,0.0
1728658398400.0,53.76,71.68,-17.92
1728658398450.0,53.76,53.76,-17.92
1728658398500.0,53.76,53.76,0.0
1728658398550.0,35.84,35.84,0.0
1728658398600.0,35.84,35.84,0.0
1728658398650.0,17.92,17.92,0.0
1728658398700.0,0.0,0.0,0.0
1728658398750.0,-17.92,0.0,17.92
1728658398800.0,-35.84,-17.92,17.92
1728658398850.0,-53.76,-35.84,17.92
1728658398900.0,-53.76,-53.76,17.92
1728658398950.0,-53.76,-71.68,17.92
1728658399000.0,-53.76,-71.68,17.92
1728658399050.0,-53.76,-71.68,17.92
1728658399100.0,-71.68,-71.68,17.92
1728658399150.0,-53.76,-71.68,17.92
1728658399200.0,-53.76,-71.68,17.92
1728658399250.0,-35.84,-71.68,17.92
1728658399300.0,-35.84,-71.68,0.0
1728658399350.0,-35.84,-71.68,0.0
1728658399400.0,-17.92,-71.68,0.0
1728658399450.0,0.0,-71.68,0.0
1728658399500.0,17.92,-71.68,-17.92
1728658399550.0,35.84,-53.76,-35.84
1728658399600.0,35.84,-71.68,-35.84
1728658399650.0,35.84,-53.76,-35.84
1728658399700.0,35.84,-53.76,-35.84
1728658399750.0,35.84,-35.84,-17.92
1728658399800.0,17.92,-35.84,-17.92
1728658399850.0,17.92,-35.84,-17.92
1728658399900.0,0.0,-35.84,0.0
1728658399950.0,-17.92,-35.84,17.92
1728658400000.0,-35.84,-17.92,17.92
1728658400050.0,-53.76,-17.92,17.92
1728658400100.0,-53.76,-17.92,17.92
1728658400150.0,-53.76,0.0,17.92
1728658400200.0,-53.76,17.92,17.92
1728658400250.0,-35.84,17.92,17.92
1728658400300.0,-35.84,17.92,17.92
1728658400350.0,-35.84,17.92,17.92
1728658400400.0,-17.92,0.0,17.92
1728658400450.0,-17.92,-35.84,17.92
1728658400500.0,-17.92,-35.84,17.92
1728658400550.0,-17.92,-35.84,17.92
1728658400600.0,-17.92,-17.92,17.92
1728658400650.0,-17.92,-17.92,17.92
1728658400700.0,-17.92,0.0,35.84
1728658400750.0,-17.92,17.92,35.84
1728658400800.0,-17.92,35.84,35.84
1728658400850.0,0.0,35.84,35.84
1728658400900.0,17.92,53.76,0.0
1728658400950.0,35.84,35.84,0.0
