nothing_prob,throw_prob,swing_prob
0.9999664,2.619167e-05,7.4436266e-06
0.9980003,0.0013063996,0.0006932246
0.99751747,0.0006305896,0.0018519923
0.9667817,0.005639785,0.027578564
0.9943041,0.0004350469,0.005260817
0.99955755,8.591188e-05,0.00035646593
0.9997353,0.00015243066,0.00011225263
0.9975074,0.0005991408,0.0018934816
0.99751294,0.0022727505,0.00021428529
0.9999976,1.4708097e-06,9.0057165e-07
0.9999933,5.2572736e-06,1.4362173e-06
1.0,3.1047813e-09,2.374894e-10
1.0,1.8885109e-10,4.7323603e-12
0.99999976,1.5238295e-07,1.7368077e-07
1.0,5.6611718e-08,1.8706952e-08
0.9999994,6.379289e-07,3.310429e-08
0.99999714,2.1563956e-06,7.2287827e-07
1.0,3.894974e-09,2.320124e-09
1.0,1.0866696e-13,2.1053561e-14
1.0,2.5844225e-13,1.7136347e-14
1.0,2.491483e-11,8.935084e-11
1.0,1.2506924e-08,2.9959725e-08
1.0,7.532689e-09,7.981422e-10
0.99999976,6.646625e-08,1.319703e-07
0.9999999,1.6331556e-07,4.038032e-08
0.9999987,1.0601638e-06,2.2251358e-07
0.99999917,6.282411e-07,2.0011043e-07
1.0,3.9198494e-10,3.2394535e-13
1.0,3.7460566e-11,1.0897344e-11
1.0,1.0127672e-10,5.5587314e-12
1.0,5.2003462e-12,2.4634281e-12
1.0,1.160141e-13,4.680334e-15
1.0,1.6137192e-09,1.8992248e-10
1.0,1.821657e-08,2.5182894e-08
0.9999999,1.4695883e-07,1.7209079e-08
0.9999987,9.082186e-07,3.5331706e-07
0.9999994,5.1659475e-07,9.33392e-08
0.99999976,1.8874222e-07,2.2089395e-08
0.9999995,3.3130465e-07,8.501956e-08
0.9999987,9.2785206e-07,3.8235916e-07
0.9999982,1.4837905e-06,3.91167e-07
0.99999857,1.2557238e-06,1.5584817e-07
0.99999976,2.476542e-07,2.0660822e-08
1.0,7.058254e-10,5.701574e-14
1.0,1.9113344e-09,4.0845438e-10
0.99945325,0.00045370025,9.3034716e-05
0.99841857,0.00044121346,0.0011402045
0.9999883,7.6043284e-06,3.9957204e-06
1.0,1.4326561e-10,1.2310459e-09
0.99999976,6.406974e-08,1.06566254e-07
0.9999957,3.9879687e-06,3.933642e-07
0.98259306,0.006261533,0.011145398
0.9517988,0.011917948,0.036283262
0.996182,0.00095492887,0.0028629913
0.99979657,0.00013202512,7.136832e-05
0.99993646,3.7440368e-05,2.6057149e-05
0.999961,3.0197716e-05,8.854968e-06
0.99937797,0.0002218693,0.00040012147
0.9934901,0.0022234526,0.004286492
0.9218346,0.0042536566,0.07391176
0.98515,0.0005537767,0.0142963035
0.9998807,1.4857419e-05,0.00010445313
0.99927896,0.0005108755,0.00021015143
0.950317,0.036548287,0.013134712
0.9856243,0.009290252,0.0050854227
0.9792701,0.011551884,0.009177894
0.9991893,0.00071858044,9.207088e-05
0.9984127,0.00092197506,0.0006652851
0.99999845,7.6451875e-07,8.1231155e-07
1.0,5.791969e-10,6.8138906e-10
1.0,5.065984e-09,1.3867589e-11
1.0,5.6578574e-12,6.1376696e-16
0.999951,8.619774e-06,4.04597e-05
0.9948066,0.004725765,0.00046759698
0.99759823,0.00015331153,0.0022485335
0.9975684,0.0020475509,0.00038396558
0.98690414,0.0020479504,0.011047928
1.0,3.7597703e-19,1.6891422e-20
0.99915326,0.0008423058,4.417843e-06
0.9892743,0.010343256,0.00038250673
0.99993885,5.7613855e-05,3.630188e-06
0.9999999,7.375142e-08,7.2278845e-09
0.8007144,0.18902835,0.010257214
0.99995947,7.7612185e-06,3.2757165e-05
0.9999981,1.8686502e-06,1.6351284e-09
0.99883336,0.0007687605,0.000397902
0.99993646,6.340259e-05,1.4481274e-07
1.0,1.2443484e-09,3.3061606e-11
1.0,2.994847e-08,7.715375e-11
0.99999475,1.8037827e-08,5.2433465e-06
1.0,4.2634524e-11,1.511803e-12
1.0,6.33808e-09,2.8222728e-11
0.99880147,0.00072418,0.00047436095
0.9999808,1.8473384e-05,7.501368e-07
0.99999905,2.1726143e-08,9.770575e-07
0.9999995,2.2045457e-07,2.2346201e-07
0.9643177,0.028691068,0.006991308
0.99997807,1.640475e-05,5.5024393e-06
1.0,2.0781199e-17,4.482059e-18
0.97975564,0.007029308,0.013214992
1.0,1.6153152e-08,3.5652606e-10
0.99999964,3.0986016e-07,9.5503175e-11
0.999995,4.9914133e-06,1.6058548e-08
0.61608994,0.38389146,1.8547906e-05
0.9989723,0.0009804845,4.7281937e-05
0.6217385,0.019241521,0.3590199
0.999969,1.566022e-05,1.532489e-05
0.9999999,1.8315651e-08,9.1653575e-08
0.9705666,0.02329403,0.006139392
0.9999486,3.6851572e-05,1.45162e-05
0.88216,0.029169513,0.0886704
0.9999653,5.277259e-06,2.946331e-05
0.9994142,0.0004659399,0.000119905446
0.9951894,0.0044097626,0.00040072523
0.9769811,0.014643002,0.008375873
0.9996704,0.00019682525,0.0001327804
0.99999094,6.171346e-06,2.8733991e-06
0.9938373,0.0024623114,0.0037004144
0.99735415,0.00021349589,0.0024322788
0.9999436,1.7776983e-05,3.8570342e-05
0.99919003,0.0007733537,3.652437e-05
0.99567163,0.0031604103,0.001167946
0.9971269,0.0022950838,0.00057807565
0.9999449,3.2111693e-05,2.2984106e-05
0.9998683,8.443278e-05,4.72901e-05
0.9945741,0.00066989055,0.0047560306
0.996447,0.0031493795,0.00040368838
0.99999535,1.3025865e-06,3.301827e-06
0.9999969,5.97012e-07,2.5515826e-06
0.9999995,1.3665091e-07,3.003588e-07
0.9999995,1.0464887e-07,3.0606358e-07
0.9999999,2.3235792e-08,9.261111e-08
0.9999999,2.8758121e-08,1.3318231e-07
0.9999995,8.269838e-08,4.0276322e-07
0.99999976,5.2712682e-08,1.9954761e-07
0.9999987,2.5934438e-07,1.0244834e-06
0.9999802,1.1137955e-05,8.73837e-06
0.9968798,0.0016221451,0.0014980581
0.99915373,0.00011460751,0.0007316978
0.9998611,2.054206e-05,0.000118346186
0.9934983,7.839172e-05,0.0064232387
0.99320203,6.6280234e-05,0.006731655
0.9632897,4.2451957e-05,0.036667794
0.99872464,1.4394958e-06,0.0012739272
0.99989724,6.426691e-05,3.844784e-05
0.9994305,0.0005490258,2.0433394e-05
1.0,5.7132528e-11,2.0431552e-10
1.0,2.1034472e-12,4.879213e-15
0.99995494,1.923344e-05,2.5914043e-05
0.99999297,6.202867e-06,8.1398366e-07
1.0,4.751595e-13,9.152246e-14
1.0,9.957002e-13,5.095848e-14
1.0,8.907025e-11,6.2213876e-12
1.0,1.0069191e-11,5.332639e-13
1.0,1.7536797e-11,1.4302596e-13
0.99999404,4.997872e-06,9.478955e-07
0.9999677,6.197708e-06,2.612116e-05
1.0,2.350535e-11,2.3212593e-11
1.0,2.1701821e-11,6.885477e-12
1.0,1.2496219e-12,3.5975823e-15
1.0,2.0485178e-09,1.9126607e-10
1.0,8.528708e-12,3.6827846e-11
1.0,3.3525738e-11,8.334208e-12
1.0,9.3068366e-11,9.0164963e-13
0.9439683,0.0014526354,0.054579116
0.9996383,0.0003166439,4.50948e-05
0.99900466,0.0009922081,3.054902e-06
0.956831,0.04314577,2.3313114e-05
0.9999999,1.0390346e-07,9.988274e-09
0.9986939,0.0006665577,0.00063955336
0.999997,2.8351612e-06,1.675463e-07
1.0,6.299982e-09,2.0118037e-08
0.056530107,0.9428431,0.0006267923
1.0,2.9984117e-09,3.1160466e-10
1.0,3.8428524e-10,1.2241298e-12
0.8730945,0.12688163,2.3930794e-05
0.9999994,1.8235723e-07,4.1515133e-07
0.5796589,0.41023317,0.010107964
0.99687505,0.0019892335,0.0011357189
0.9999474,4.882532e-05,3.7017764e-06
0.99819785,0.000832419,0.00096984906
0.99996805,1.9232525e-06,3.0012803e-05
0.99947184,0.0004468659,8.1203805e-05
0.9997557,0.00022475951,1.9557741e-05
0.9999304,6.71755e-05,2.3469347e-06
0.9995285,0.0001553467,0.00031611312
0.9999999,1.7130951e-07,3.5533287e-08
1.0,1.3260359e-12,5.389554e-13
1.0,2.1929518e-10,4.4960997e-11
1.0,5.4760077e-12,2.606054e-13
1.0,7.884236e-11,4.8176046e-12
1.0,5.042776e-10,4.7899264e-11
1.0,7.289213e-10,3.9517375e-11
1.0,1.850702e-10,9.881143e-12
1.0,1.0006028e-08,7.2949013e-10
0.9999999,1.11875785e-07,5.9974753e-10
0.9999999,1.1702141e-07,1.1048816e-09
0.9999999,1.0887017e-07,1.3864959e-09
0.9999999,1.17370675e-07,1.0380709e-09
0.9999999,1.345007e-07,1.2714153e-09
0.9999999,1.1123406e-07,1.3345122e-09
0.9999999,1.32667e-07,1.6165377e-09
0.9999999,1.13736995e-07,1.3003698e-09
0.9999999,1.763301e-07,1.0367175e-09
1.0,5.7532297e-08,5.158714e-09
0.99999976,2.6754677e-07,1.5292677e-08
1.0,4.2943164e-08,1.9547355e-09
0.9999999,9.663131e-08,2.8334781e-09
1.0,2.4886704e-08,7.627876e-10
0.99999976,1.697858e-07,7.594421e-08
0.9999993,7.5527095e-07,5.0891384e-08
0.99999976,2.4069465e-07,1.4933352e-08
0.9999999,1.0018175e-07,1.4672587e-08
0.9999999,1.7064554e-07,1.8291283e-08
1.0,5.345237e-09,8.044366e-12
1.0,2.1450336e-11,3.4056002e-13
0.9911248,0.005509881,0.003365308
0.99935883,0.00030704984,0.00033422635
0.9995577,0.00038163588,6.062311e-05
0.9999902,9.129955e-06,5.598421e-07
0.99950385,0.000472009,2.4197267e-05
0.9987703,0.00021425195,0.0010155217
0.9994598,0.00019578662,0.00034440128
0.99828196,0.0007332022,0.0009848808
0.9999989,1.0110947e-06,1.3928278e-07
0.99998724,6.8362847e-06,5.9492068e-06
0.9999987,2.5445215e-07,1.0355864e-06
0.9999988,2.771924e-07,9.482047e-07
0.99999917,2.4609523e-07,5.8609004e-07
0.99999976,9.092644e-08,1.12698395e-07
0.9999994,8.957132e-09,6.490033e-07
1.0,4.3218124e-11,6.951692e-09
0.99999964,5.200384e-08,3.8411127e-07
0.9999974,5.6884465e-07,2.062331e-06
0.9999988,2.783017e-07,9.1249024e-07
0.99999845,2.9026356e-07,1.3199789e-06
0.9999906,3.8206977e-06,5.6465237e-06
0.9982735,0.00027022976,0.0014562124
0.9999707,1.311018e-05,1.6267828e-05
0.99999356,3.2274702e-06,3.2214275e-06
0.99998033,1.260077e-06,1.8391194e-05
0.9999615,3.7125956e-05,1.3802954e-06
0.99553394,0.0005906899,0.0038754116
0.8720332,0.110568866,0.017397903
0.9875079,0.0042518056,0.008240321
0.9999186,2.2926934e-05,5.8543737e-05
0.9976573,0.0020443264,0.00029835314
0.999608,0.00023150108,0.00016053807
0.99913245,0.00015424532,0.0007133603
0.99926823,0.0005735419,0.00015815538
0.9998541,3.1995587e-05,0.00011398323
0.9998579,0.00011356279,2.8499395e-05
0.999845,2.321013e-05,0.00013168645
0.9999664,2.4384886e-05,9.2113e-06
1.0,3.38832e-09,1.0114473e-09
1.0,6.3710742e-12,1.4910584e-12
0.9936917,0.0063039814,4.3671503e-06
1.0,2.6580778e-09,2.1753748e-11
1.0,9.913266e-13,2.2386447e-14
0.9997402,0.00025977122,1.9987287e-09
0.99999785,2.1057092e-06,5.4000925e-08
0.9996612,8.3604275e-05,0.00025518134
1.0,2.8287897e-10,2.0721361e-16
1.0,4.1160786e-09,2.1111999e-09
1.0,9.463416e-10,4.7648645e-09
0.7201773,0.17360912,0.10621355
0.9999032,8.927015e-05,7.5148373e-06
0.9565016,0.033927128,0.00957128
0.993277,0.0046621175,0.0020609293
0.99496365,0.003359887,0.0016765896
